holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
,274.42,0.0,0.0,90,Clouds,overcast clouds,2016-03-10 10:00:00,high
,275.65,0.0,0.0,90,Haze,haze,2016-03-10 12:00:00,high
,277.22,0.0,0.0,1,Clear,sky is clear,2016-03-10 13:00:00,high
,278.72,0.0,0.0,1,Clear,sky is clear,2016-03-10 14:00:00,high
,280.15,0.0,0.0,1,Clear,sky is clear,2016-03-10 16:00:00,high
,280.88,0.0,0.0,1,Clear,sky is clear,2016-03-10 18:00:00,high
,275.65,0.0,0.0,5,Clear,sky is clear,2016-03-10 20:00:00,high
,273.15,0.0,0.0,1,Clear,sky is clear,2016-03-10 22:00:00,high
,271.93,0.0,0.0,1,Mist,mist,2016-03-10 23:00:00,medium
,271.75,0.0,0.0,1,Mist,mist,2016-03-11 00:00:00,low
,271.79,0.0,0.0,1,Mist,mist,2016-03-11 01:00:00,low
,270.82,0.0,0.0,1,Mist,mist,2016-03-11 03:00:00,low
,270.68,0.0,0.0,1,Mist,mist,2016-03-11 05:00:00,high
,271.75,0.0,0.0,1,Mist,mist,2016-03-11 06:00:00,high
,272.72,0.0,0.0,1,Mist,mist,2016-03-11 07:00:00,high
,275.79,0.0,0.0,1,Mist,mist,2016-03-11 09:00:00,high
,280.92,0.0,0.0,1,Clear,sky is clear,2016-03-11 11:00:00,high
,285.79,0.0,0.0,1,Clear,sky is clear,2016-03-11 12:00:00,high
,288.15,0.0,0.0,1,Clear,sky is clear,2016-03-11 14:00:00,high
,290.58,0.0,0.0,1,Clear,sky is clear,2016-03-11 16:00:00,high
,290.51,0.0,0.0,1,Clear,sky is clear,2016-03-11 18:00:00,high
,287.15,0.0,0.0,5,Clear,sky is clear,2016-03-11 20:00:00,high
,286.36,0.0,0.0,1,Clear,sky is clear,2016-03-11 22:00:00,high
,285.65,0.0,0.0,1,Clear,sky is clear,2016-03-11 23:00:00,high
,285.22,0.0,0.0,1,Clear,sky is clear,2016-03-12 01:00:00,medium
,283.35,0.0,0.0,1,Clear,sky is clear,2016-03-12 02:00:00,low
,283.29,0.0,0.0,1,Clear,sky is clear,2016-03-12 03:00:00,low
,282.15,0.0,0.0,1,Clear,sky is clear,2016-03-12 05:00:00,medium
,279.96,0.0,0.0,1,Clear,sky is clear,2016-03-12 07:00:00,high
,283.64,0.0,0.0,5,Clear,sky is clear,2016-03-12 08:00:00,high
,288.3,0.0,0.0,1,Clear,sky is clear,2016-03-12 10:00:00,high
,290.93,0.0,0.0,1,Clear,sky is clear,2016-03-12 12:00:00,high
,292.14,0.0,0.0,40,Clouds,scattered clouds,2016-03-12 13:00:00,high
,292.62,0.0,0.0,1,Clear,sky is clear,2016-03-12 14:00:00,high
,293.65,0.0,0.0,1,Clear,sky is clear,2016-03-12 16:00:00,high
,291.15,0.0,0.0,75,Clouds,broken clouds,2016-03-12 18:00:00,high
,286.82,0.0,0.0,1,Clear,sky is clear,2016-03-12 20:00:00,high
,283.87,0.0,0.0,1,Clear,sky is clear,2016-03-12 21:00:00,high
,282.75,0.0,0.0,1,Clear,sky is clear,2016-03-12 22:00:00,high
,283.46,0.0,0.0,1,Clear,sky is clear,2016-03-12 23:00:00,high
,282.5,0.0,0.0,1,Clear,sky is clear,2016-03-13 00:00:00,medium
,282.29,0.0,0.0,1,Clear,sky is clear,2016-03-13 01:00:00,medium
,282.15,0.0,0.0,1,Drizzle,light intensity drizzle,2016-03-13 04:00:00,low
,282.15,0.0,0.0,1,Rain,moderate rain,2016-03-13 05:00:00,low
,282.15,0.0,0.0,1,Drizzle,light intensity drizzle,2016-03-13 05:00:00,low
,281.55,0.0,0.0,40,Rain,light rain,2016-03-13 07:00:00,medium
,281.55,0.0,0.0,40,Drizzle,light intensity drizzle,2016-03-13 07:00:00,medium
,281.62,0.0,0.0,75,Rain,light rain,2016-03-13 08:00:00,medium
,281.62,0.0,0.0,75,Mist,mist,2016-03-13 08:00:00,medium
,282.58,0.0,0.0,90,Rain,light rain,2016-03-13 09:00:00,high
,283.61,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 10:00:00,high
,284.37,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 11:00:00,high
,284.93,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 12:00:00,high
,285.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 13:00:00,high
,285.28,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 15:00:00,high
,284.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 17:00:00,high
,284.62,0.0,0.0,90,Clouds,overcast clouds,2016-03-13 19:00:00,high
,284.15,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-13 21:00:00,high
,284.15,0.0,0.0,90,Rain,light rain,2016-03-13 21:00:00,high
,283.72,0.0,0.0,75,Rain,light rain,2016-03-13 22:00:00,medium
,283.72,0.0,0.0,75,Fog,fog,2016-03-13 22:00:00,medium
,283.72,0.0,0.0,75,Mist,mist,2016-03-13 22:00:00,medium
,283.43,0.0,0.0,90,Mist,mist,2016-03-14 00:00:00,low
,283.43,0.0,0.0,90,Fog,fog,2016-03-14 00:00:00,low
,283.43,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-14 00:00:00,low
,283.08,0.0,0.0,90,Rain,light rain,2016-03-14 02:00:00,low
,283.08,0.0,0.0,90,Fog,fog,2016-03-14 02:00:00,low
,283.08,0.0,0.0,90,Mist,mist,2016-03-14 02:00:00,low
,283.08,0.0,0.0,90,Drizzle,drizzle,2016-03-14 02:00:00,low
,282.5,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-14 04:00:00,medium
,282.5,0.0,0.0,90,Mist,mist,2016-03-14 04:00:00,medium
,282.5,0.0,0.0,90,Fog,fog,2016-03-14 04:00:00,medium
,282.5,0.0,0.0,90,Rain,moderate rain,2016-03-14 04:00:00,medium
,282.22,0.0,0.0,90,Drizzle,drizzle,2016-03-14 05:00:00,high
,282.22,0.0,0.0,90,Mist,mist,2016-03-14 05:00:00,high
,282.22,0.0,0.0,90,Rain,light rain,2016-03-14 05:00:00,high
,282.22,0.0,0.0,90,Fog,fog,2016-03-14 05:00:00,high
,281.93,0.0,0.0,90,Mist,mist,2016-03-14 08:00:00,high
,281.93,0.0,0.0,90,Fog,fog,2016-03-14 08:00:00,high
,281.93,0.0,0.0,90,Drizzle,drizzle,2016-03-14 08:00:00,high
,281.93,0.0,0.0,90,Rain,heavy intensity rain,2016-03-14 08:00:00,high
,282.36,0.0,0.0,90,Mist,mist,2016-03-14 09:00:00,high
,282.36,0.0,0.0,90,Fog,fog,2016-03-14 09:00:00,high
,282.86,0.0,0.0,90,Mist,mist,2016-03-14 10:00:00,high
,282.86,0.0,0.0,90,Fog,fog,2016-03-14 10:00:00,high
,283.65,0.0,0.0,90,Mist,mist,2016-03-14 12:00:00,high
,284.84,0.0,0.0,90,Mist,mist,2016-03-14 13:00:00,high
,284.84,0.0,0.0,90,Haze,haze,2016-03-14 13:00:00,high
,285.94,0.0,0.0,90,Haze,haze,2016-03-14 15:00:00,high
,285.94,0.0,0.0,90,Mist,mist,2016-03-14 15:00:00,high
,286.87,0.0,0.0,90,Haze,haze,2016-03-14 17:00:00,high
,286.87,0.0,0.0,90,Mist,mist,2016-03-14 17:00:00,high
,286.38,0.0,0.0,90,Haze,haze,2016-03-14 19:00:00,high
,286.38,0.0,0.0,90,Mist,mist,2016-03-14 19:00:00,high
,285.79,0.0,0.0,90,Mist,mist,2016-03-14 21:00:00,high
,285.22,0.0,0.0,75,Mist,mist,2016-03-14 23:00:00,medium
,284.86,0.0,0.0,40,Mist,mist,2016-03-15 00:00:00,low
,284.93,0.0,0.0,1,Mist,mist,2016-03-15 01:00:00,low
,285.01,0.0,0.0,1,Mist,mist,2016-03-15 03:00:00,low
,285.08,0.0,0.0,90,Mist,mist,2016-03-15 05:00:00,high
,285.08,0.0,0.0,90,Rain,heavy intensity rain,2016-03-15 05:00:00,high
,284.86,0.0,0.0,90,Mist,mist,2016-03-15 06:00:00,high
,284.86,0.0,0.0,90,Rain,moderate rain,2016-03-15 06:00:00,high
,284.86,0.0,0.0,90,Drizzle,drizzle,2016-03-15 06:00:00,high
,284.36,0.0,0.0,90,Rain,moderate rain,2016-03-15 08:00:00,high
,284.36,0.0,0.0,90,Mist,mist,2016-03-15 08:00:00,high
,284.36,0.0,0.0,90,Drizzle,drizzle,2016-03-15 08:00:00,high
,284.36,0.0,0.0,90,Rain,moderate rain,2016-03-15 09:00:00,high
,284.36,0.0,0.0,90,Mist,mist,2016-03-15 09:00:00,high
,284.58,0.0,0.0,90,Mist,mist,2016-03-15 10:00:00,high
,284.58,0.0,0.0,90,Rain,light rain,2016-03-15 10:00:00,high
,284.58,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-15 10:00:00,high
,284.48,0.0,0.0,90,Mist,mist,2016-03-15 11:00:00,high
,284.48,0.0,0.0,90,Rain,light rain,2016-03-15 11:00:00,high
,284.74,0.0,0.0,90,Rain,heavy intensity rain,2016-03-15 12:00:00,high
,284.74,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-15 12:00:00,high
,284.68,0.0,0.0,90,Drizzle,drizzle,2016-03-15 13:00:00,high
,284.68,0.0,0.0,90,Rain,light rain,2016-03-15 13:00:00,high
,284.8,0.0,0.0,90,Rain,moderate rain,2016-03-15 16:00:00,high
,284.8,0.0,0.0,90,Mist,mist,2016-03-15 16:00:00,high
,283.51,0.0,0.0,90,Rain,heavy intensity rain,2016-03-15 18:00:00,high
,283.51,0.0,0.0,90,Mist,mist,2016-03-15 18:00:00,high
,283.51,0.0,0.0,90,Drizzle,drizzle,2016-03-15 18:00:00,high
,282.58,0.0,0.0,75,Rain,moderate rain,2016-03-15 20:00:00,high
,282.58,0.0,0.0,75,Mist,mist,2016-03-15 20:00:00,high
,282.01,0.0,0.0,90,Rain,moderate rain,2016-03-15 21:00:00,high
,282.01,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-15 21:00:00,high
,281.79,0.0,0.0,90,Rain,moderate rain,2016-03-15 22:00:00,medium
,281.79,0.0,0.0,90,Drizzle,drizzle,2016-03-15 22:00:00,medium
,281.22,0.0,0.0,90,Rain,moderate rain,2016-03-15 23:00:00,medium
,280.79,0.0,0.0,90,Rain,moderate rain,2016-03-16 00:00:00,low
,280.79,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-16 00:00:00,low
,280.36,0.0,0.0,90,Rain,light rain,2016-03-16 01:00:00,low
,280.36,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-16 01:00:00,low
,279.72,0.0,0.0,90,Rain,light rain,2016-03-16 02:00:00,low
,279.22,0.0,0.0,90,Rain,moderate rain,2016-03-16 04:00:00,medium
,278.22,0.0,0.0,90,Rain,moderate rain,2016-03-16 05:00:00,high
,278.22,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-16 05:00:00,high
,278.29,0.0,0.0,75,Rain,moderate rain,2016-03-16 06:00:00,high
,278.29,0.0,0.0,75,Drizzle,light intensity drizzle,2016-03-16 06:00:00,high
,278.02,0.0,0.0,90,Rain,moderate rain,2016-03-16 07:00:00,high
,277.66,0.0,0.0,90,Drizzle,drizzle,2016-03-16 09:00:00,high
,278.43,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 10:00:00,high
,278.65,0.0,0.0,75,Clouds,broken clouds,2016-03-16 11:00:00,high
,279.5,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 12:00:00,high
,280.8,0.0,0.0,75,Clouds,broken clouds,2016-03-16 13:00:00,high
,280.44,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 16:00:00,high
,279.8,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 18:00:00,high
,279.29,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 20:00:00,high
,278.51,0.0,0.0,90,Clouds,overcast clouds,2016-03-16 21:00:00,high
,278.5,0.0,0.0,1,Clear,sky is clear,2016-03-16 22:00:00,medium
,278.36,0.0,0.0,90,Rain,light rain,2016-03-16 23:00:00,medium
,278.0,0.0,0.0,90,Rain,light rain,2016-03-17 00:00:00,low
,278.0,0.0,0.0,90,Drizzle,drizzle,2016-03-17 00:00:00,low
,277.43,0.0,0.0,90,Rain,light rain,2016-03-17 01:00:00,low
,277.43,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-17 01:00:00,low
,276.49,0.0,0.0,90,Rain,moderate rain,2016-03-17 02:00:00,low
,276.49,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-17 02:00:00,low
,275.82,0.0,0.0,90,Snow,light snow,2016-03-17 03:00:00,low
,275.82,0.0,0.0,90,Rain,light rain,2016-03-17 03:00:00,low
,275.22,0.0,0.0,90,Rain,light rain,2016-03-17 04:00:00,medium
,274.86,0.0,0.0,40,Snow,light snow,2016-03-17 05:00:00,high
,274.86,0.0,0.0,40,Rain,light rain,2016-03-17 05:00:00,high
,275.01,0.0,0.0,1,Clear,sky is clear,2016-03-17 06:00:00,high
,274.61,0.0,0.0,1,Clear,sky is clear,2016-03-17 07:00:00,high
,274.86,0.0,0.0,1,Clear,sky is clear,2016-03-17 08:00:00,high
,276.22,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 09:00:00,high
,277.36,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 11:00:00,high
,277.38,0.0,0.0,90,Snow,light snow,2016-03-17 12:00:00,high
,277.22,0.0,0.0,90,Snow,light snow,2016-03-17 13:00:00,high
,277.22,0.0,0.0,90,Rain,moderate rain,2016-03-17 13:00:00,high
,277.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 14:00:00,high
,276.94,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 16:00:00,high
,276.03,0.0,0.0,90,Clouds,overcast clouds,2016-03-17 17:00:00,high
,276.07,0.0,0.0,90,Rain,light rain,2016-03-17 18:00:00,high
,276.07,0.0,0.0,90,Snow,light snow,2016-03-17 18:00:00,high
,275.58,0.0,0.0,90,Snow,light snow,2016-03-17 19:00:00,high
,275.31,0.0,0.0,75,Snow,light snow,2016-03-17 20:00:00,high
,275.15,0.0,0.0,90,Snow,light snow,2016-03-17 21:00:00,high
,274.55,0.0,0.0,90,Snow,light snow,2016-03-17 22:00:00,high
,274.08,0.0,0.0,90,Snow,light snow,2016-03-17 23:00:00,medium
,273.55,0.0,0.0,90,Snow,light snow,2016-03-18 00:00:00,low
,273.36,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 01:00:00,low
,273.39,0.0,0.0,90,Rain,light rain,2016-03-18 02:00:00,low
,273.39,0.0,0.0,90,Snow,light snow,2016-03-18 02:00:00,low
,273.35,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 03:00:00,low
,273.28,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 04:00:00,medium
,273.08,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 05:00:00,high
,272.95,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 06:00:00,high
,272.69,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 07:00:00,high
,272.51,0.0,0.0,90,Snow,light snow,2016-03-18 08:00:00,high
,273.61,0.0,0.0,90,Mist,mist,2016-03-18 10:00:00,high
,273.58,0.0,0.0,90,Mist,mist,2016-03-18 11:00:00,high
,274.15,0.0,0.0,36,Snow,light snow,2016-03-18 12:00:00,high
,274.49,0.0,0.0,90,Snow,light snow,2016-03-18 13:00:00,high
,274.69,0.0,0.0,90,Snow,light snow,2016-03-18 15:00:00,high
,274.75,0.0,0.0,90,Rain,light rain,2016-03-18 17:00:00,high
,274.75,0.0,0.0,90,Snow,light snow,2016-03-18 17:00:00,high
,274.37,0.0,0.0,90,Snow,light snow,2016-03-18 18:00:00,high
,274.37,0.0,0.0,90,Rain,moderate rain,2016-03-18 18:00:00,high
,273.58,0.0,0.0,90,Snow,light snow,2016-03-18 21:00:00,high
,273.58,0.0,0.0,90,Mist,mist,2016-03-18 21:00:00,high
,272.8,0.0,0.0,90,Snow,light snow,2016-03-18 22:00:00,high
,272.44,0.0,0.0,90,Snow,light snow,2016-03-18 23:00:00,medium
,272.44,0.0,0.0,90,Mist,mist,2016-03-18 23:00:00,medium
,271.51,0.0,0.0,90,Snow,light snow,2016-03-19 00:00:00,medium
,271.51,0.0,0.0,90,Mist,mist,2016-03-19 00:00:00,medium
,271.22,0.0,0.0,90,Snow,light snow,2016-03-19 01:00:00,low
,271.22,0.0,0.0,90,Mist,mist,2016-03-19 01:00:00,low
,271.15,0.0,0.0,90,Snow,light snow,2016-03-19 02:00:00,low
,270.68,0.0,0.0,90,Snow,light snow,2016-03-19 03:00:00,low
,270.55,0.0,0.0,90,Snow,light snow,2016-03-19 04:00:00,low
,270.55,0.0,0.0,90,Mist,mist,2016-03-19 04:00:00,low
,270.37,0.0,0.0,90,Mist,mist,2016-03-19 05:00:00,low
,270.37,0.0,0.0,90,Snow,light snow,2016-03-19 05:00:00,low
,270.62,0.0,0.0,90,Snow,light snow,2016-03-19 07:00:00,medium
,270.62,0.0,0.0,90,Mist,mist,2016-03-19 07:00:00,medium
,270.79,0.0,0.0,90,Snow,light snow,2016-03-19 08:00:00,high
,271.35,0.0,0.0,90,Snow,light snow,2016-03-19 09:00:00,high
,271.95,0.0,0.0,90,Snow,light snow,2016-03-19 10:00:00,high
,272.55,0.0,0.0,90,Snow,light snow,2016-03-19 11:00:00,high
,273.95,0.0,0.0,90,Snow,light snow,2016-03-19 12:00:00,high
,274.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 13:00:00,high
,276.02,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 14:00:00,high
,276.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 16:00:00,high
,277.44,0.0,0.0,75,Clouds,broken clouds,2016-03-19 18:00:00,high
,276.22,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 19:00:00,high
,273.51,0.0,0.0,1,Clear,sky is clear,2016-03-19 23:00:00,high
,271.41,0.0,0.0,90,Clouds,overcast clouds,2016-03-20 02:00:00,medium
,269.79,0.0,0.0,1,Clear,sky is clear,2016-03-20 05:00:00,low
,270.22,0.0,0.0,1,Clear,sky is clear,2016-03-20 06:00:00,medium
,269.94,0.0,0.0,1,Clear,sky is clear,2016-03-20 08:00:00,high
,273.01,0.0,0.0,1,Clear,sky is clear,2016-03-20 09:00:00,high
,274.58,0.0,0.0,1,Clear,sky is clear,2016-03-20 10:00:00,high
,275.95,0.0,0.0,90,Clouds,overcast clouds,2016-03-20 11:00:00,high
,277.07,0.0,0.0,75,Clouds,broken clouds,2016-03-20 13:00:00,high
,277.95,0.0,0.0,75,Clouds,broken clouds,2016-03-20 14:00:00,high
,278.68,0.0,0.0,40,Clouds,scattered clouds,2016-03-20 17:00:00,high
,278.15,0.0,0.0,1,Clear,sky is clear,2016-03-20 19:00:00,high
,275.58,0.0,0.0,1,Clear,sky is clear,2016-03-20 20:00:00,high
,274.41,0.0,0.0,1,Clear,sky is clear,2016-03-20 21:00:00,high
,273.79,0.0,0.0,1,Clear,sky is clear,2016-03-20 23:00:00,medium
,272.62,0.0,0.0,1,Clear,sky is clear,2016-03-21 00:00:00,low
,271.95,0.0,0.0,1,Clear,sky is clear,2016-03-21 01:00:00,low
,271.35,0.0,0.0,1,Clear,sky is clear,2016-03-21 02:00:00,low
,270.95,0.0,0.0,1,Clear,sky is clear,2016-03-21 03:00:00,low
,270.68,0.0,0.0,1,Clear,sky is clear,2016-03-21 04:00:00,medium
,269.62,0.0,0.0,1,Clear,sky is clear,2016-03-21 06:00:00,high
,269.22,0.0,0.0,1,Clear,sky is clear,2016-03-21 07:00:00,high
,271.15,0.0,0.0,1,Clear,sky is clear,2016-03-21 08:00:00,high
,275.69,0.0,0.0,1,Clear,sky is clear,2016-03-21 10:00:00,high
,276.94,0.0,0.0,1,Clear,sky is clear,2016-03-21 11:00:00,high
,278.84,0.0,0.0,90,Clouds,overcast clouds,2016-03-21 13:00:00,high
,281.51,0.0,0.0,90,Clouds,overcast clouds,2016-03-21 14:00:00,high
,282.43,0.0,0.0,1,Clear,sky is clear,2016-03-21 15:00:00,high
,283.51,0.0,0.0,1,Clear,sky is clear,2016-03-21 17:00:00,high
,283.44,0.0,0.0,1,Clear,sky is clear,2016-03-21 19:00:00,high
,281.46,0.0,0.0,75,Clouds,broken clouds,2016-03-21 21:00:00,high
,279.55,0.0,0.0,1,Clear,sky is clear,2016-03-21 22:00:00,medium
,279.15,0.0,0.0,1,Clear,sky is clear,2016-03-21 23:00:00,medium
,278.58,0.0,0.0,1,Clear,sky is clear,2016-03-22 00:00:00,low
,278.22,0.0,0.0,1,Clear,sky is clear,2016-03-22 01:00:00,low
,278.29,0.0,0.0,1,Clear,sky is clear,2016-03-22 02:00:00,low
,277.48,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 04:00:00,medium
,276.93,0.0,0.0,1,Clear,sky is clear,2016-03-22 06:00:00,high
,276.15,0.0,0.0,1,Clear,sky is clear,2016-03-22 08:00:00,high
,278.08,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 09:00:00,high
,278.16,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 10:00:00,high
,281.15,0.0,0.0,1,Clear,sky is clear,2016-03-22 11:00:00,high
,282.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 12:00:00,high
,283.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 13:00:00,high
,284.3,0.0,0.0,90,Clouds,overcast clouds,2016-03-22 15:00:00,high
,284.3,0.0,0.0,1,Clear,sky is clear,2016-03-22 17:00:00,high
,280.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 19:00:00,high
,276.63,0.0,0.0,40,Clouds,scattered clouds,2016-03-22 20:00:00,high
,274.94,0.0,0.0,1,Clear,sky is clear,2016-03-22 23:00:00,medium
,274.01,0.0,0.0,1,Clear,sky is clear,2016-03-23 00:00:00,low
,273.88,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 01:00:00,low
,274.02,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 02:00:00,low
,274.3,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 04:00:00,medium
,273.95,0.0,0.0,75,Clouds,broken clouds,2016-03-23 05:00:00,high
,273.65,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 06:00:00,high
,273.73,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 07:00:00,high
,273.94,0.0,0.0,90,Clouds,overcast clouds,2016-03-23 09:00:00,high
,274.62,0.0,0.0,90,Snow,light snow,2016-03-23 10:00:00,high
,274.46,0.0,0.0,90,Snow,snow,2016-03-23 11:00:00,high
,274.5,0.0,0.0,90,Snow,light snow,2016-03-23 12:00:00,high
,274.5,0.0,0.0,90,Mist,mist,2016-03-23 12:00:00,high
,274.48,0.0,0.0,90,Snow,light snow,2016-03-23 14:00:00,high
,274.48,0.0,0.0,90,Mist,mist,2016-03-23 14:00:00,high
,273.94,0.0,0.0,90,Snow,heavy snow,2016-03-23 16:00:00,high
,273.94,0.0,0.0,90,Mist,mist,2016-03-23 16:00:00,high
,273.94,0.0,0.0,90,Fog,fog,2016-03-23 16:00:00,high
,273.47,0.0,0.0,90,Snow,snow,2016-03-23 18:00:00,high
,273.47,0.0,0.0,90,Fog,fog,2016-03-23 18:00:00,high
,273.21,0.0,0.0,90,Snow,snow,2016-03-23 19:00:00,high
,273.21,0.0,0.0,90,Mist,mist,2016-03-23 19:00:00,high
,273.01,0.0,0.0,75,Snow,light snow,2016-03-23 22:00:00,medium
,273.0,0.0,0.0,1,Clear,sky is clear,2016-03-23 23:00:00,medium
,272.86,0.0,0.0,1,Snow,light snow,2016-03-24 00:00:00,low
,272.55,0.0,0.0,1,Clear,sky is clear,2016-03-24 01:00:00,low
,272.35,0.0,0.0,40,Clouds,scattered clouds,2016-03-24 02:00:00,low
,272.08,0.0,0.0,1,Snow,light snow,2016-03-24 03:00:00,low
,272.01,0.0,0.0,1,Snow,light snow,2016-03-24 05:00:00,high
,271.42,0.0,0.0,1,Clear,sky is clear,2016-03-24 07:00:00,high
,271.51,0.0,0.0,1,Clear,sky is clear,2016-03-24 09:00:00,high
,273.48,0.0,0.0,40,Clouds,scattered clouds,2016-03-24 10:00:00,high
,274.72,0.0,0.0,1,Clear,sky is clear,2016-03-24 11:00:00,high
,276.47,0.0,0.0,1,Clear,sky is clear,2016-03-24 13:00:00,high
,279.76,0.0,0.0,5,Clear,sky is clear,2016-03-24 15:00:00,high
,280.61,0.0,0.0,1,Clear,sky is clear,2016-03-24 17:00:00,high
,279.95,0.0,0.0,5,Clear,sky is clear,2016-03-24 18:00:00,high
,276.09,0.0,0.0,5,Clear,sky is clear,2016-03-24 21:00:00,high
,273.09,0.0,0.0,1,Clear,sky is clear,2016-03-24 22:00:00,high
,272.22,0.0,0.0,1,Clear,sky is clear,2016-03-24 23:00:00,medium
,271.23,0.0,0.0,1,Clear,sky is clear,2016-03-25 00:00:00,medium
,271.58,0.0,0.0,1,Clear,sky is clear,2016-03-25 01:00:00,low
,271.29,0.0,0.0,1,Clear,sky is clear,2016-03-25 02:00:00,low
,271.08,0.0,0.0,1,Clear,sky is clear,2016-03-25 03:00:00,low
,270.84,0.0,0.0,1,Clear,sky is clear,2016-03-25 05:00:00,high
,270.58,0.0,0.0,1,Clear,sky is clear,2016-03-25 06:00:00,high
,270.81,0.0,0.0,1,Haze,haze,2016-03-25 07:00:00,high
,271.69,0.0,0.0,1,Clear,sky is clear,2016-03-25 08:00:00,high
,274.14,0.0,0.0,1,Clear,sky is clear,2016-03-25 09:00:00,high
,276.41,0.0,0.0,1,Clear,sky is clear,2016-03-25 10:00:00,high
,278.22,0.0,0.0,1,Clear,sky is clear,2016-03-25 12:00:00,high
,280.48,0.0,0.0,1,Clear,sky is clear,2016-03-25 13:00:00,high
,281.21,0.0,0.0,90,Clouds,overcast clouds,2016-03-25 14:00:00,high
,281.55,0.0,0.0,75,Clouds,broken clouds,2016-03-25 17:00:00,high
,280.48,0.0,0.0,90,Rain,moderate rain,2016-03-25 19:00:00,high
,278.94,0.0,0.0,90,Rain,light rain,2016-03-25 21:00:00,high
,278.94,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-25 21:00:00,high
,278.58,0.0,0.0,90,Drizzle,drizzle,2016-03-25 23:00:00,medium
,278.58,0.0,0.0,90,Drizzle,drizzle,2016-03-26 00:00:00,medium
,278.58,0.0,0.0,90,Rain,light rain,2016-03-26 00:00:00,medium
,278.58,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-26 02:00:00,low
,278.58,0.0,0.0,90,Rain,moderate rain,2016-03-26 02:00:00,low
,278.15,0.0,0.0,90,Mist,mist,2016-03-26 04:00:00,low
,278.15,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-26 04:00:00,low
,277.86,0.0,0.0,75,Drizzle,drizzle,2016-03-26 05:00:00,low
,277.86,0.0,0.0,75,Rain,light rain,2016-03-26 05:00:00,low
,277.87,0.0,0.0,90,Rain,moderate rain,2016-03-26 08:00:00,high
,277.87,0.0,0.0,90,Drizzle,drizzle,2016-03-26 08:00:00,high
,278.51,0.0,0.0,90,Rain,light rain,2016-03-26 10:00:00,high
,278.51,0.0,0.0,90,Mist,mist,2016-03-26 10:00:00,high
,280.3,0.0,0.0,90,Mist,mist,2016-03-26 11:00:00,high
,280.87,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-26 13:00:00,high
,281.38,0.0,0.0,90,Rain,light rain,2016-03-26 15:00:00,high
,280.81,0.0,0.0,90,Rain,light rain,2016-03-26 17:00:00,high
,280.81,0.0,0.0,90,Drizzle,drizzle,2016-03-26 17:00:00,high
